KOI_R2,KOI_RMSE,KOI_MAPE,KOI_neg_pct,KOI_min_pred,KOI_R2_clamped,KOI_RMSE_clamped,NH4_R2,NH4_RMSE,NH4_MAPE,NH4_neg_pct,NH4_min_pred,NH4_R2_clamped,NH4_RMSE_clamped,PO4_R2,PO4_RMSE,PO4_MAPE,PO4_neg_pct,PO4_min_pred,PO4_R2_clamped,PO4_RMSE_clamped,ODE_res_SS,ODE_res_SNH,ODE_res_SPO4,ODE_res_mean,ODE_res_mean_clamped,Fold,Model
0.9241184268448002,3.6068233379490646,2.6074431505124354,0.0,84.84605727114129,0.9241184268448002,3.6068233379490646,0.9666954182642599,1.8650287470966416,19.80736612463385,0.0,1.5695460784409472,0.9666954182642599,1.8650287470966416,0.982626354917074,1.0590562787451026,28.17331110696705,0.0,0.04771832555182871,0.982626354917074,1.0590562787451026,543.3220825195312,18.034950256347656,7.44998836517334,189.60235595703125,189.60235595703125,1,PG_LSTM
0.9234040246487436,3.6237621415458223,2.619160475002602,0.0,84.98399487515528,0.9234040246487436,3.6237621415458223,0.9665963612684692,1.867800242324186,20.414438583563925,0.0,1.6393250737755427,0.9665963612684692,1.867800242324186,0.9825104408060096,1.0625833304613104,29.672600181260144,0.1148105625717566,-0.07684340637844536,0.9825111826556332,1.0625607945759223,543.0841064453125,18.026517868041992,7.467069149017334,189.52587890625,189.36912536621094,1,Vanilla_LSTM
0.924299907347856,3.6025076660003084,2.6383086865975423,0.0,85.38667342402115,0.924299907347856,3.6025076660003084,0.9672453518541924,1.849566742540423,16.807670079472402,0.0,1.4035199630064294,0.9672453518541924,1.849566742540423,0.9767670032585642,1.2246900302918342,30.61429519476848,0.1148105625717566,-0.0037671666018087467,0.9767670280315239,1.224689377358312,543.2865600585938,17.86347770690918,7.95414400100708,189.70140075683594,189.6411895751953,1,GRU
0.5753555918724147,8.537147613831753,6.340179066175233,0.0,84.73600307062138,0.5753555918724147,8.537147613831753,0.9187220233813898,2.9129322359976113,23.02519283003883,0.0,0.8290000151652043,0.9187220233813898,2.9129322359976113,0.7124565877738112,4.3106844834232545,51.23302168605052,0.0,0.06999999761445456,0.7124565877738112,4.3106844834232545,541.7284545898438,17.59428596496582,7.568007946014404,188.9635772705078,188.9635772705078,1,Persistence
0.9247906773753996,3.5456749222532267,2.5571262915232498,0.0,84.92717021301621,0.9247906773753996,3.5456749222532267,0.9908564523813853,0.9771554467336161,7.156642343352164,0.0,1.233635374974761,0.9908564523813853,0.9771554467336161,0.9889389673580036,0.8057296966311704,38.36798586642122,0.0,0.1864773641167796,0.9889389673580036,0.8057296966311704,547.1831665039062,18.16236686706543,7.5854973793029785,190.9770050048828,190.9770050048828,2,PG_LSTM
0.9223206325621487,3.6034285677683795,2.5989129421107147,0.0,85.51035816501958,0.9223206325621487,3.6034285677683795,0.991089069737158,0.9646456586144014,7.605018595219313,0.0,1.6125152158211034,0.991089069737158,0.9646456586144014,0.9896423482895236,0.7796903969565661,20.509855825846547,0.0,0.04878746878510639,0.9896423482895236,0.7796903969565661,543.4652099609375,18.053131103515625,7.453258037567139,189.6571807861328,189.6571807861328,2,Vanilla_LSTM
0.9226974996931894,3.5946767913017346,2.6194066265226796,0.0,85.47977434286688,0.9226974996931894,3.5946767913017346,0.9914554532373591,0.9446062333826316,7.371048038391121,0.0,1.4254370973132102,0.9914554532373591,0.9446062333826316,0.9897943049675486,0.7739498616585204,24.399726324387437,0.4592422502870264,-0.02411150827781788,0.9897947841600434,0.7739316916408291,544.4005737304688,18.19944953918457,7.7432332038879395,190.1144256591797,187.31910705566406,2,GRU
0.5484354893323926,8.690589567769933,6.450966243906471,0.0,85.68699388985007,0.5484354893323926,8.690589567769933,0.9168200333332626,2.948635976150807,20.99262178974675,0.0,1.0540000369999225,0.9168200333332626,2.948635976150807,0.7024282770147336,4.181353806633604,55.10356980303379,0.0,0.06899999633330854,0.7024282770147336,4.181353806633604,542.7798461914062,18.100706100463867,7.371931552886963,189.41749572753906,189.41749572753906,2,Persistence
0.9296436616479212,3.4736236417053017,2.4648390212071183,0.0,86.01014977314458,0.9296436616479212,3.4736236417053017,0.9947313559741578,0.7448750105001635,6.235168574352197,0.0,0.9203388354420456,0.9947313559741578,0.7448750105001635,0.9923810098480595,0.6839519153048116,39.300887620175914,0.0,0.17480851140358505,0.9923810098480595,0.6839519153048116,547.6126708984375,18.175466537475586,7.572329521179199,191.1201629638672,191.1201629638672,3,PG_LSTM
0.9292057557530623,3.48441698837167,2.4750064219519317,0.0,86.14507777692509,0.9292057557530623,3.48441698837167,0.9947121197862407,0.7462335669700857,6.2777890165450305,0.0,0.8886854700295423,0.9947121197862407,0.7462335669700857,0.992460972103303,0.680353368122424,26.39659565028356,0.0,0.07385441209491353,0.992460972103303,0.680353368122424,544.6010131835938,18.04059600830078,7.475155353546143,190.03892517089844,190.03892517089844,3,Vanilla_LSTM
0.9296105432592936,3.474441103823746,2.4584041610450114,0.0,85.99819498515637,0.9296105432592936,3.474441103823746,0.9948565701408757,0.7359704666495154,6.029923968021505,0.0,0.2753099608699246,0.9948565701408757,0.7359704666495154,0.9906272963548387,0.7585938309691682,29.74021713200143,3.214695752009185,-0.09409293386650519,0.9906345311640132,0.7583009943806682,557.2615356445312,19.07154655456543,9.99442195892334,195.4425048828125,182.3278045654297,3,GRU
0.5738970988059175,8.545161331185572,6.144074676223741,0.0,85.28399719256143,0.5738970988059175,8.545161331185572,0.9189721378330947,2.9227007146860204,21.802569288158022,0.0,0.4799999905166033,0.9189721378330947,2.9227007146860204,0.7081785314506733,4.234995081863719,53.06297568665974,0.0,0.07100000192064791,0.7081785314506733,4.234995081863719,542.5958862304688,18.042665481567383,7.45882511138916,189.36578369140625,189.36578369140625,3,Persistence
0.9230325789282599,3.6386583469418152,2.554629087861642,0.0,86.2560836278516,0.9230325789282599,3.6386583469418152,0.993268005878379,0.8547938697650889,6.853558141463541,0.0,0.9759390139647711,0.993268005878379,0.8547938697650889,0.9887150084310669,0.8158608140485979,37.60877343732722,0.0,0.24426917950270585,0.9887150084310669,0.8158608140485979,547.63720703125,18.172626495361328,7.5229716300964355,191.1109161376953,191.1109161376953,4,PG_LSTM
0.9215641127239129,3.6732054382115127,2.5890384492046405,0.0,86.57750669689621,0.9215641127239129,3.6732054382115127,0.9933629225752725,0.8487464618211529,7.853923699901884,0.0,1.0944346796938154,0.9933629225752725,0.8487464618211529,0.9892827562998936,0.7950730047727864,24.641747931465936,0.0,0.0021791933069261705,0.9892827562998936,0.7950730047727864,539.4522094726562,17.836729049682617,7.396655082702637,188.22853088378906,188.22853088378906,4,Vanilla_LSTM
0.9213294816553682,3.678695301216667,2.5425899903106206,0.0,85.1345163439436,0.9213294816553682,3.678695301216667,0.9931713426062295,0.8609088986118144,6.858937101422229,0.0,0.7305120177891816,0.9931713426062295,0.8609088986118144,0.9873732560778901,0.8630006867440975,28.440270831114482,1.7221584385763489,-0.06922403554665306,0.9873767071726928,0.8628827426115782,1041.787841796875,44.85919189453125,36.86486053466797,374.5039367675781,184.1217803955078,4,GRU
0.6079109130915957,8.213747343086434,5.9242342463294895,0.0,86.0520028270026,0.6079109130915957,8.213747343086434,0.9193816470303188,2.956585000374553,21.078217567249606,0.0,0.8399999491846559,0.9193816470303188,2.956585000374553,0.6948968323724647,4.244344632100443,54.30169476032537,0.0,0.07500000218255444,0.6948968323724647,4.244344632100443,542.8540649414062,18.06594467163086,7.385523796081543,189.43516540527344,189.43516540527344,4,Persistence
0.9184404129935974,3.7475777156198555,2.6043304073022604,0.0,85.09563381743908,0.9184404129935974,3.7475777156198555,0.9937267253114055,0.8307522109524911,6.314675719329513,0.0,0.7722288745330248,0.9937267253114055,0.8307522109524911,0.994547897373524,0.610893635776224,38.38770607185914,0.0,0.2036349047376098,0.994547897373524,0.610893635776224,546.4292602539062,18.152021408081055,7.825235843658447,190.80218505859375,190.80218505859375,5,PG_LSTM
0.9180860298192512,3.7557106587145284,2.610808195308964,0.0,85.2014281474227,0.9180860298192512,3.7557106587145284,0.9936469703209938,0.8360163973886484,6.350619396028325,0.0,0.726581768518481,0.9936469703209938,0.8360163973886484,0.9945560406066505,0.6104372514646267,23.697879229319728,0.0,0.09883549371302099,0.9945560406066505,0.6104372514646267,542.8603515625,17.97797393798828,7.7166428565979,189.518310546875,189.518310546875,5,Vanilla_LSTM
0.9211944344253717,3.68376217274185,2.583717648134734,0.0,85.11286240647561,0.9211944344253717,3.68376217274185,0.9936579498610257,0.8352936678169872,7.42879511234326,0.0,1.396907298758732,0.9936579498610257,0.8352936678169872,0.9935713711598978,0.6633500494105801,26.659562402340782,0.1148105625717566,-0.041235306606993885,0.9935718132844432,0.6633272382957109,544.0419921875,18.171133041381836,7.699031829833984,189.97071838378906,189.97071838378906,5,GRU
0.6098762369387964,8.193828088967974,5.919990014755958,0.0,86.26300238570978,0.6098762369387964,8.193828088967974,0.9194777189756376,2.9774313399109005,21.211000278221146,0.0,0.7740000274720454,0.9194777189756376,2.9774313399109005,0.7065399289089936,4.478243841754128,58.951554900551706,0.0,0.06899999633330854,0.7065399289089936,4.478243841754128,542.00048828125,18.12701988220215,7.702116012573242,189.2765350341797,189.2765350341797,5,Persistence
0.9267007857770164,3.5170356765265556,2.4326293451265744,0.0,86.27966806825098,0.9267007857770164,3.5170356765265556,0.9932705549566376,0.861351568661468,5.999392577064142,0.0,1.3931622078981178,0.9932705549566376,0.861351568661468,0.9922309435523734,0.7091412612794564,43.56081495819624,0.0,0.24673245789191367,0.9922309435523734,0.7091412612794564,547.823974609375,18.26649284362793,7.628547191619873,191.2396697998047,191.2396697998047,6,PG_LSTM
0.92625098672181,3.5278102792574955,2.438547430859326,0.0,86.37891314117184,0.92625098672181,3.5278102792574955,0.9932839967368755,0.860490882089974,6.014289116204503,0.0,1.3500439592426006,0.9932839967368755,0.860490882089974,0.9924196448028029,0.7004762180108128,26.89225544201918,0.0,0.10915922620021849,0.9924196448028029,0.7004762180108128,544.6060791015625,18.110605239868164,7.530034065246582,190.0822296142578,190.0822296142578,6,Vanilla_LSTM
0.9265538498127757,3.5205590451512236,2.433665313644227,0.0,86.3212791336674,0.9265538498127757,3.5205590451512236,0.9929434939670105,0.8820347227278497,6.201468879303015,0.0,1.4682355268967602,0.9929434939670105,0.8820347227278497,0.9921040955670106,0.7149070151015562,22.535519617999604,0.1148105625717566,-0.018904829679986836,0.9921044264943527,0.7148920336159466,541.2708129882812,17.96990203857422,7.460711479187012,188.9004669189453,188.3473663330078,6,GRU
0.580380010916403,8.419267815228055,6.049316284127002,0.0,85.6839977981148,0.580380010916403,8.419267815228055,0.9178884286642007,3.0058414947701566,21.032203965521003,0.0,1.3120000196909458,0.9178884286642007,3.0058414947701566,0.7097435537935153,4.336685933172283,53.55897620785718,0.0,0.06300000283695743,0.7097435537935153,4.336685933172283,542.2297973632812,18.08909797668457,7.568305492401123,189.2957305908203,189.2957305908203,6,Persistence
0.9285978329681351,3.4710956172679093,2.468145192607381,0.0,85.5876495993391,0.9285978329681351,3.4710956172679093,0.9937452088348439,0.8128061928976201,6.1982842477945805,0.0,1.4054249032186041,0.9937452088348439,0.8128061928976201,0.9918694182237247,0.7244165096666926,40.502782422982406,0.0,0.23371871133604807,0.9918694182237247,0.7244165096666926,547.5137329101562,18.255863189697266,7.654526233673096,191.14137268066406,191.14137268066406,7,PG_LSTM
0.9278097426375358,3.4901988889982514,2.47942798888482,0.0,85.7175645528623,0.9278097426375358,3.4901988889982514,0.9937044901740169,0.8154475832425213,6.233781832592355,0.0,1.4092640024658145,0.9937044901740169,0.8154475832425213,0.9919770558109489,0.719605400315502,25.097025787253553,0.0,0.08851663822361719,0.9919770558109489,0.719605400315502,544.1664428710938,18.09786605834961,7.541668891906738,189.93531799316406,189.93531799316406,7,Vanilla_LSTM
0.9286645223056514,3.4694742439007977,2.466082113504879,0.0,86.06471246055315,0.9286645223056514,3.4694742439007977,0.9938991186153721,0.8027436661706675,6.518815553367041,0.0,1.4305264128233792,0.9938991186153721,0.8027436661706675,0.9914789529891888,0.7416073219692367,22.255307835725873,0.0,0.006579397663863568,0.9914789529891888,0.7416073219692367,540.9476928710938,18.00440788269043,7.554029941558838,188.8353729248047,188.8353729248047,7,GRU
